    42.50           4.14492         0.0159175         0.0595317
    47.50           3.20873         0.0159147         0.0451193
    52.50           2.47038         0.0137017         0.0342598
    57.50           1.91247         0.0115952         0.0259129
    62.50           1.51715         0.0136896          0.020055
    67.50           1.21712         0.0108132         0.0157308
    72.50          0.959594         0.0110059         0.0120664
    77.50           0.79257        0.00978841         0.0100357
    82.50           0.62655         0.0116292        0.00756546
    87.50          0.542431        0.00944742        0.00658408
    92.50          0.444548         0.0100659        0.00510578
    97.50          0.380526         0.0110356        0.00438182

  ----   dR_lep,lep     ----

     0.12      -0.000386453       0.000285286       4.53522e-05
     0.38         0.0126924        0.00114888       0.000207449
     0.62          0.099394         0.0020528       0.000997169
     0.88           0.31432        0.00349795         0.0028617
     1.12          0.724161         0.0054363        0.00713274
     1.38           1.38797         0.0075833         0.0153062
     1.62           2.41589        0.00944892         0.0287931
     1.88           4.08478         0.0112321         0.0524903
     2.12           6.89427         0.0128528         0.0948291
     2.38           12.1315         0.0143584          0.178163
     2.62           23.8856         0.0205363           0.37568
     2.88           62.8847         0.0590948           1.08346
     3.12           149.117          0.435776           3.22251
     3.38           73.0798          0.553823           1.55768
     3.62           44.2787            0.5129            0.9495
     3.88           28.7047          0.520978          0.620136
     4.12           18.7272          0.491628          0.410637
     4.38           12.5385          0.491551          0.268011
     4.62            9.4688          0.605935          0.205135
     4.88           5.30637          0.737727          0.116181

  ----   dR_jet1,l-/l   ----

     0.12          0.710544        0.00669342         0.0108602
     0.38           1.75424        0.00922754         0.0273449
     0.62           2.68232         0.0119683         0.0422848
     0.88           3.57793          0.014627         0.0567131
     1.12           4.51305         0.0166649         0.0716367
     1.38           5.52019         0.0177235            0.0876
     1.62           6.63129         0.0206343          0.104783
     1.88           7.98542         0.0218058          0.124367
     2.12           9.66016         0.0242052          0.149781
     2.38           11.6338         0.0248242          0.179834
     2.62           14.1585         0.0270381          0.218715
     2.88           16.1381         0.0289177          0.250993
     3.12           12.4459         0.0291175          0.204074
     3.38           7.34722         0.0255631          0.115343
     3.62           5.27251         0.0227228         0.0796116
     3.88           3.91859         0.0208845         0.0555103
     4.12           2.87994         0.0255376         0.0390497
     4.38           2.20288          0.019972         0.0290915
     4.62           1.66737         0.0180483         0.0204428
     4.88           1.31781         0.0165334         0.0157424

  ----   dR_jet1,l+/n   ----

     0.12           0.20013        0.00621969        0.00470977
     0.38           1.04192        0.00987052         0.0189226
     0.62           1.97811         0.0122194         0.0347245
     0.88           2.96145         0.0144584         0.0508867
     1.12           3.96897          0.014953         0.0665185
     1.38           4.89615          0.021505         0.0818205
     1.62           6.01825         0.0265571         0.0997265
     1.88           7.13433         0.0243041           0.11735
     2.12           8.49855           0.02573          0.138576
     2.38           10.1999         0.0259299          0.164905
     2.62            12.203         0.0274469          0.195631
     2.88           15.0493         0.0294117           0.23674
     3.12           18.7719         0.0296791          0.280765
     3.38           10.3241         0.0268394          0.149425
     3.62            6.4854         0.0221425         0.0903977
     3.88           4.43577         0.0225282          0.060421
     4.12           3.20028         0.0269224         0.0412332
     4.38           2.33009         0.0185813         0.0287721
     4.62           1.64251         0.0174018         0.0192966
     4.88           1.25636         0.0150963         0.0139686

  ----   dR_jet2,l-/l   ----

     0.12          0.162026       0.000406473        0.00175443
     0.38          0.490017       0.000751316        0.00539343
     0.62          0.823436        0.00105888        0.00902202
     0.88           1.14639        0.00129112         0.0126842
     1.12            1.4571        0.00153279         0.0162513
     1.38           1.75022        0.00176292          0.019672
     1.62           2.02129        0.00199083         0.0229065
     1.88           2.26361        0.00219264         0.0258586
     2.12           2.50087        0.00251755         0.0288152
     2.38           2.72722        0.00287677         0.0316491
     2.62           2.96537        0.00331931         0.0346202
     2.88           3.21535        0.00376435         0.0376112
     3.12           3.13355         0.0038648         0.0364991
     3.38           2.05316        0.00304312         0.0230316
     3.62            1.5255        0.00253961         0.0165565
     3.88           1.19481        0.00211951         0.0125522
     4.12          0.953896        0.00194303        0.00971509
     4.38          0.765526        0.00173881        0.00757516
     4.62           0.61614        0.00147655        0.00594359
     4.88          0.497521        0.00132747        0.00466087

  ----   dR_jet2,l+/n   ----

     0.12          0.169259       0.000564769        0.00206293
     0.38          0.503398       0.000956277        0.00607214
     0.62          0.838474         0.0012759         0.0100282
     0.88           1.16733        0.00147155         0.0138652
     1.12           1.50344        0.00168986         0.0177458
     1.38           1.83511        0.00191961         0.0215111
     1.62           2.15711        0.00213728         0.0251068
     1.88           2.47008        0.00239626         0.0285882
     2.12           2.75284        0.00271387          0.031698
     2.38           2.98663         0.0031141         0.0341831
     2.62           3.16733        0.00344551         0.0361461
     2.88           3.26621        0.00371536         0.0371439
     3.12           3.00052        0.00352112         0.0337606
     3.38            1.9305        0.00277721          0.020865
     3.62           1.40928        0.00242189         0.0146983
     3.88           1.07726         0.0020739         0.0108722
     4.12          0.839219        0.00185511        0.00816661
     4.38          0.660806        0.00161839        0.00624597
     4.62          0.517771        0.00137625        0.00477555
     4.88          0.406967         0.0011547        0.00367526

  ----   dR_jet,jet     ----

     0.12                 0             1e-10                 0
     0.38          0.573083        0.00374269        0.00770201
     0.62           1.20357        0.00432461         0.0158807
     0.88           1.09606        0.00314568         0.0140719
     1.12           1.11249        0.00251644          0.013954
     1.38           1.21675        0.00228364         0.0150925
     1.62           1.38188        0.00216675         0.0168976
     1.88           1.62544        0.00221625         0.0197239
     2.12           1.96958        0.00230265         0.0236738
     2.38           2.43065         0.0024146         0.0289473
     2.62           3.02167        0.00258142         0.0355309
     2.88           3.72963         0.0026195         0.0430513
     3.12           3.97463        0.00257213         0.0446579
     3.38           2.66941        0.00236361         0.0285107
     3.62           1.99013        0.00221383         0.0203549
     3.88            1.5222        0.00206416         0.0148717
     4.12           1.16832         0.0019771         0.0109564
     4.38          0.884201        0.00172586        0.00802784
     4.62          0.666806        0.00163894        0.00591613
     4.88          0.495673        0.00149552        0.00435318

  ----   dR_phot,lep    ----

     0.12         0.0244423       0.000208075       0.000472988
     0.38         0.0382763       0.000359516       0.000764271
     0.62         0.0494741       0.000583416        0.00100777
     0.88         0.0610435       0.000851398        0.00125385
     1.12         0.0773215        0.00115159        0.00159838
     1.38         0.0942859        0.00147372        0.00195375
     1.62          0.108193        0.00173646        0.00224846
     1.88          0.111591        0.00186959        0.00231573
     2.12         0.0856599        0.00162932        0.00177259
     2.38         0.0705903        0.00153847         0.0014703
     2.62         0.0549945        0.00132022        0.00114014
     2.88         0.0418979        0.00111715       0.000870151
     3.12         0.0339448         0.0010099       0.000703959
     3.38         0.0136328       0.000665369       0.000280755
     3.62        0.00724003        0.00055305       0.000150068
     3.88        0.00352354       0.000379897       7.25174e-05
     4.12         0.0011511       0.000158231       2.45209e-05
     4.38        0.00100403       0.000204374       2.20467e-05
     4.62       0.000198836       4.41156e-05       4.44935e-06
     4.88       0.000120816       3.66326e-05       2.74338e-06

  ----   H_T            ----

     5.00          -1.88546          0.147142         0.0370871
    15.00          -1.46696           0.25706         0.0502424
    25.00           2.68636           0.33692          0.122115
    35.00           7.98007          0.370688          0.252486
    45.00           15.2852          0.400228          0.408067
    55.00           22.8134          0.514193          0.562395
    65.00           29.1925          0.494439          0.703295
